DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
06-08-2020  12:23:04,,SK Medium,0UD8I2062W7W,0.9 ,1.0 ,0.9 ,0.9 ,10.22,10.92,10.67,11.66,NG,OK
06-08-2020  12:30:21,,SK Medium,0UD8I201TW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.14,10.89,11.03,11.77,NG,OK
06-08-2020  14:04:53,,SK Medium,0UD8I207RW7W,0.9 ,1.0 ,0.9 ,0.9 ,10.30,10.95,10.93,11.81,NG,OK
07-08-2020  12:49:52,,SK Medium,0UD8I20B1W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.29,11.01,11.02,11.88,NG,OK
07-08-2020  12:54:56,,SK Medium,0UD8I2077W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.38,11.02,10.95,11.96,NG,OK
07-08-2020  12:57:12,,SK Medium,0UD8I206-W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.26,11.02,10.95,11.88,NG,OK
07-08-2020  12:59:09,,SK Medium,0UD8I2092W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.27,10.91,10.97,11.81,NG,OK
07-08-2020  13:00:57,,SK Medium,0UD8I20AYW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.40,11.05,10.89,11.85,NG,OK
07-08-2020  13:03:07,,SK Medium,0UD8I207MW7W,0.9 ,1.0 ,0.9 ,0.9 ,10.42,11.11,11.00,11.99,NG,OK
07-08-2020  13:04:54,,SK Medium,0UD8I20BKW7W,0.9 ,0.9 ,0.9 ,1.0 ,10.38,11.05,11.03,11.88,NG,OK
07-08-2020  13:08:10,,SK Medium,0UD8I2059W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.29,10.93,10.98,11.77,NG,OK
07-08-2020  13:31:33,,SK Medium,0UD8I20A+W7W,0.9 ,1.0 ,0.9 ,0.9 ,10.37,11.04,11.05,11.89,NG,OK
07-08-2020  13:33:32,,SK Medium,0UD8I207XW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.35,11.02,11.05,11.88,NG,OK
07-08-2020  13:35:18,,SK Medium,0UD8I2040W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.22,10.92,10.93,11.98,NG,OK
07-08-2020  13:36:35,,SK Medium,0UD8I207NW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.28,11.07,11.03,11.94,NG,OK
07-08-2020  13:38:26,,SK Medium,0UD8I2058W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.34,11.12,11.06,11.88,NG,OK
07-08-2020  14:17:41,,SK Medium,0UD8I20BGW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.39,11.05,10.93,11.85,NG,OK
07-08-2020  14:20:51,,SK Medium,0UD8I20BXW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.45,11.15,11.18,11.94,NG,OK
07-08-2020  14:23:01,,SK Medium,0UD8I206KW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.52,11.17,10.98,11.95,NG,OK
07-08-2020  14:30:50,,SK Medium,0UD8I205VW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.39,11.07,11.04,11.92,NG,OK
